Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
2020430032048,"10:30pm, 27th January 2020",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/2020430032048/,https://api.cyclestreets.net/v2/collisions.location?id=2020430032048,51.7534,-1.265675
2020430296230,"7:50am, 18th September 2020",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2020430296230/,https://api.cyclestreets.net/v2/collisions.location?id=2020430296230,51.752782,-1.269031
2020430303627,"12:20pm, 25th September 2020",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2020430303627/,https://api.cyclestreets.net/v2/collisions.location?id=2020430303627,51.754991,-1.261288
2020430433628,"6:30pm, 11th December 2020",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2020430433628/,https://api.cyclestreets.net/v2/collisions.location?id=2020430433628,51.753862,-1.263378
2019430098144,"1:15pm, 28th March 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430098144/,https://api.cyclestreets.net/v2/collisions.location?id=2019430098144,51.753485,-1.264978
2019430136335,"7:15am, 7th May 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430136335/,https://api.cyclestreets.net/v2/collisions.location?id=2019430136335,51.753638,-1.263483
2019430159793,"11:17am, 28th May 2019",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/2019430159793/,https://api.cyclestreets.net/v2/collisions.location?id=2019430159793,51.75524,-1.259459
2019430200089,"3:50pm, 28th June 2019",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/2019430200089/,https://api.cyclestreets.net/v2/collisions.location?id=2019430200089,51.752611,-1.268991
2019430244138,"6:00am, 17th July 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430244138/,https://api.cyclestreets.net/v2/collisions.location?id=2019430244138,51.754562,-1.263092
2019430362651,"10:10am, 20th November 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430362651/,https://api.cyclestreets.net/v2/collisions.location?id=2019430362651,51.752692,-1.269018
2019430369806,"12:54pm, 25th November 2019",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/2019430369806/,https://api.cyclestreets.net/v2/collisions.location?id=2019430369806,51.754923,-1.261941
2018430009808,"11:35am, 28th March 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430009808/,https://api.cyclestreets.net/v2/collisions.location?id=2018430009808,51.752858,-1.268175
2018430169464,"7:35pm, 2nd June 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430169464/,https://api.cyclestreets.net/v2/collisions.location?id=2018430169464,51.752755,-1.268887
2018430234897,"7:10pm, 6th June 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430234897/,https://api.cyclestreets.net/v2/collisions.location?id=2018430234897,51.753674,-1.263512
2018430285274,"3:09pm, 13th September 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430285274/,https://api.cyclestreets.net/v2/collisions.location?id=2018430285274,51.754382,-1.263196
2018430378167,"4:25pm, 9th December 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430378167/,https://api.cyclestreets.net/v2/collisions.location?id=2018430378167,51.753305,-1.266314
2017430018888,"7:10am, 10th January 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430018888/,https://api.cyclestreets.net/v2/collisions.location?id=2017430018888,51.753656,-1.263541
2017430069865,"5:47pm, 26th February 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430069865/,https://api.cyclestreets.net/v2/collisions.location?id=2017430069865,51.752666,-1.269062
2017430165129,"12:30pm, 26th June 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430165129/,https://api.cyclestreets.net/v2/collisions.location?id=2017430165129,51.753656,-1.263526
2017430215548,"11:15am, 17th July 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430215548/,https://api.cyclestreets.net/v2/collisions.location?id=2017430215548,51.752836,-1.267611
2017430285706,"7:45am, 18th September 2017",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2017430285706/,https://api.cyclestreets.net/v2/collisions.location?id=2017430285706,51.752737,-1.268945
2016430291776,"1:50pm, 15th October 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430291776/,https://api.cyclestreets.net/v2/collisions.location?id=2016430291776,51.752667,-1.268834
2016430308946,"2:55pm, 26th October 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430308946/,https://api.cyclestreets.net/v2/collisions.location?id=2016430308946,51.753072,-1.267452
2016430315961,"11:00am, 26th October 2016",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/2016430315961/,https://api.cyclestreets.net/v2/collisions.location?id=2016430315961,51.754896,-1.261511
2016430326290,"8:45am, 12th November 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2016430326290/,https://api.cyclestreets.net/v2/collisions.location?id=2016430326290,51.753605,-1.263633
201643P117046,"9:19am, 13th April 2016",slight,"Pedestrian,Cyclist",2,1,https://www.cyclestreets.net/collisions/reports/201643P117046/,https://api.cyclestreets.net/v2/collisions.location?id=201643P117046,51.753017,-1.26738
201643P119036,"9:40am, 14th March 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P119036/,https://api.cyclestreets.net/v2/collisions.location?id=201643P119036,51.753623,-1.263531
201643P120026,"10:20pm, 16th February 2016",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201643P120026/,https://api.cyclestreets.net/v2/collisions.location?id=201643P120026,51.753587,-1.263619
201543P002045,"2:20pm, 1st April 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P002045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P002045,51.753651,-1.263574
201543P082105,"11:10pm, 5th October 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P082105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P082105,51.753642,-1.263487
201543P160125,"5:55pm, 15th December 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P160125/,https://api.cyclestreets.net/v2/collisions.location?id=201543P160125,51.753615,-1.263531
201543P167055,"9:40pm, 17th May 2015",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/201543P167055/,https://api.cyclestreets.net/v2/collisions.location?id=201543P167055,51.755111,-1.259827
201543P189105,"4:40pm, 19th October 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P189105/,https://api.cyclestreets.net/v2/collisions.location?id=201543P189105,51.752741,-1.269021
201543P209045,"2:06pm, 21st April 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P209045/,https://api.cyclestreets.net/v2/collisions.location?id=201543P209045,51.753652,-1.263646
201543P223015,"2:45pm, 23rd January 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P223015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P223015,51.753678,-1.263515
201543P288015,"6:45am, 29th January 2015",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201543P288015/,https://api.cyclestreets.net/v2/collisions.location?id=201543P288015,51.753642,-1.26353
201443P007094,"8:10am, 1st September 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P007094/,https://api.cyclestreets.net/v2/collisions.location?id=201443P007094,51.75365,-1.263487
201443P024054,"12:30pm, 3rd May 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P024054/,https://api.cyclestreets.net/v2/collisions.location?id=201443P024054,51.753676,-1.263472
201443P089044,"7:45am, 11th April 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P089044/,https://api.cyclestreets.net/v2/collisions.location?id=201443P089044,51.755108,-1.259537
201443P253114,"5:00pm, 21st November 2014",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201443P253114/,https://api.cyclestreets.net/v2/collisions.location?id=201443P253114,51.754913,-1.261351
201443P340064,"6:20pm, 17th June 2014",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201443P340064/,https://api.cyclestreets.net/v2/collisions.location?id=201443P340064,51.752736,-1.268399
201243P036102,"2:47pm, 4th October 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P036102/,https://api.cyclestreets.net/v2/collisions.location?id=201243P036102,51.753235,-1.266347
201243P060102,"1:27pm, 6th October 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P060102/,https://api.cyclestreets.net/v2/collisions.location?id=201243P060102,51.752624,-1.269255
201243P061022,"10:45pm, 3rd February 2012",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201243P061022/,https://api.cyclestreets.net/v2/collisions.location?id=201243P061022,51.75526,-1.25936
201243P095042,"4:23pm, 6th April 2012",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201243P095042/,https://api.cyclestreets.net/v2/collisions.location?id=201243P095042,51.753234,-1.266058
201243P169112,"10:30am, 3rd November 2012",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/201243P169112/,https://api.cyclestreets.net/v2/collisions.location?id=201243P169112,51.754993,-1.259799
201243P201022,"3:20pm, 22nd February 2012",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201243P201022/,https://api.cyclestreets.net/v2/collisions.location?id=201243P201022,51.753579,-1.263734
201243P280122,"5:29pm, 22nd December 2012",slight,"Cyclist,Car occupant",2,2,https://www.cyclestreets.net/collisions/reports/201243P280122/,https://api.cyclestreets.net/v2/collisions.location?id=201243P280122,51.753488,-1.263591
201143P026081,"10:30am, 4th August 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P026081/,https://api.cyclestreets.net/v2/collisions.location?id=201143P026081,51.755003,-1.261538
201143P132061,"9:05am, 13th June 2011",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/201143P132061/,https://api.cyclestreets.net/v2/collisions.location?id=201143P132061,51.75517,-1.259362
201143P191091,"10:48am, 19th September 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P191091/,https://api.cyclestreets.net/v2/collisions.location?id=201143P191091,51.753235,-1.266347
201143P195011,"8:04am, 20th January 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P195011/,https://api.cyclestreets.net/v2/collisions.location?id=201143P195011,51.752533,-1.269111
201143P311031,"8:27am, 28th March 2011",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201143P311031/,https://api.cyclestreets.net/v2/collisions.location?id=201143P311031,51.753578,-1.263589
201043P050100,"5:15pm, 5th October 2010",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/201043P050100/,https://api.cyclestreets.net/v2/collisions.location?id=201043P050100,51.752626,-1.269544
201043P154090,"11:02am, 17th September 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P154090/,https://api.cyclestreets.net/v2/collisions.location?id=201043P154090,51.754823,-1.261396
201043P397110,"6:20pm, 23rd November 2010",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/201043P397110/,https://api.cyclestreets.net/v2/collisions.location?id=201043P397110,51.753235,-1.266347
200943P019089,"5:49pm, 3rd August 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P019089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P019089,51.754914,-1.261684
200943P080099,"4:30pm, 11th September 2009",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200943P080099/,https://api.cyclestreets.net/v2/collisions.location?id=200943P080099,51.754823,-1.261396
200943P095089,"2:00pm, 8th August 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P095089/,https://api.cyclestreets.net/v2/collisions.location?id=200943P095089,51.754824,-1.261541
200943P200039,"5:51pm, 23rd March 2009",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200943P200039/,https://api.cyclestreets.net/v2/collisions.location?id=200943P200039,51.753146,-1.266494
200843P096058,"4:55pm, 8th May 2008",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200843P096058/,https://api.cyclestreets.net/v2/collisions.location?id=200843P096058,51.753146,-1.266494
200843P176068,"6:32pm, 14th June 2008",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200843P176068/,https://api.cyclestreets.net/v2/collisions.location?id=200843P176068,51.752533,-1.269111
200843P220018,"9:30am, 18th January 2008",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200843P220018/,https://api.cyclestreets.net/v2/collisions.location?id=200843P220018,51.752625,-1.2694
200843P266018,"1:01pm, 25th January 2008",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200843P266018/,https://api.cyclestreets.net/v2/collisions.location?id=200843P266018,51.755171,-1.259507
200843P298108,"2:40am, 26th October 2008",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200843P298108/,https://api.cyclestreets.net/v2/collisions.location?id=200843P298108,51.75517,-1.259362
200743P044077,"11:50am, 3rd July 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P044077/,https://api.cyclestreets.net/v2/collisions.location?id=200743P044077,51.75253,-1.268532
200743P121067,"6:22pm, 9th June 2007",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/200743P121067/,https://api.cyclestreets.net/v2/collisions.location?id=200743P121067,51.755171,-1.259507
200743P157047,"12:45pm, 18th April 2007",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200743P157047/,https://api.cyclestreets.net/v2/collisions.location?id=200743P157047,51.752616,-1.267951
200743P163087,"3:32pm, 15th August 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P163087/,https://api.cyclestreets.net/v2/collisions.location?id=200743P163087,51.755169,-1.259217
200743P185077,"10:54am, 11th July 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P185077/,https://api.cyclestreets.net/v2/collisions.location?id=200743P185077,51.75526,-1.25936
200743P207117,"11:30pm, 15th November 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P207117/,https://api.cyclestreets.net/v2/collisions.location?id=200743P207117,51.752533,-1.269111
200743P208057,"4:08pm, 17th May 2007",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200743P208057/,https://api.cyclestreets.net/v2/collisions.location?id=200743P208057,51.752803,-1.269107
200743P304117,"4:45pm, 19th November 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P304117/,https://api.cyclestreets.net/v2/collisions.location?id=200743P304117,51.755079,-1.259219
200743P432017,"10:52am, 30th January 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P432017/,https://api.cyclestreets.net/v2/collisions.location?id=200743P432017,51.754989,-1.25922
200643P037066,"4:30pm, 3rd June 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P037066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P037066,51.754989,-1.25922
200643P065086,"10:30am, 7th August 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P065086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P065086,51.75483,-1.262555
200643P116116,"10:55pm, 10th November 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P116116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P116116,51.754823,-1.261396
200643P139076,"6:10pm, 11th July 2006",slight,"Pedestrian,Taxi occupant",3,3,https://www.cyclestreets.net/collisions/reports/200643P139076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P139076,51.754993,-1.259799
200643P226046,"10:00am, 24th April 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P226046/,https://api.cyclestreets.net/v2/collisions.location?id=200643P226046,51.752623,-1.26911
200643P256056,"8:45am, 22nd May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P256056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P256056,51.752626,-1.269544
200643P305016,"5:31pm, 26th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P305016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P305016,51.755171,-1.259507
200643P408106,"9:10am, 31st October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P408106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P408106,51.75526,-1.25936
200543P011115,"5:30pm, 1st November 2005",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P011115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P011115,51.755349,-1.259359
200543P054085,"4:00pm, 3rd August 2005",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P054085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P054085,51.753406,-1.264896
200543P210075,"3:14pm, 15th July 2005",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P210075/,https://api.cyclestreets.net/v2/collisions.location?id=200543P210075,51.754913,-1.261394
200543P314105,"10:45am, 26th October 2005",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200543P314105/,https://api.cyclestreets.net/v2/collisions.location?id=200543P314105,51.754913,-1.261394
200543P381025,"1:20pm, 26th February 2005",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200543P381025/,https://api.cyclestreets.net/v2/collisions.location?id=200543P381025,51.754831,-1.2627
200443P022084,"4:30pm, 4th August 2004",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P022084/,https://api.cyclestreets.net/v2/collisions.location?id=200443P022084,51.752973,-1.267511
200443P029094,"10:13am, 4th September 2004",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P029094/,https://api.cyclestreets.net/v2/collisions.location?id=200443P029094,51.752973,-1.267511
200443P049024,"9:30pm, 5th February 2004",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P049024/,https://api.cyclestreets.net/v2/collisions.location?id=200443P049024,51.752622,-1.268965
200443P068064,"2:24am, 6th June 2004",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P068064/,https://api.cyclestreets.net/v2/collisions.location?id=200443P068064,51.753319,-1.265332
200443P255114,"4:39pm, 18th November 2004",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200443P255114/,https://api.cyclestreets.net/v2/collisions.location?id=200443P255114,51.754923,-1.262988
200443P267034,"9:11am, 22nd March 2004",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P267034/,https://api.cyclestreets.net/v2/collisions.location?id=200443P267034,51.752623,-1.26911
200343P002073,"2:21am, 1st July 2003",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/200343P002073/,https://api.cyclestreets.net/v2/collisions.location?id=200343P002073,51.753321,-1.265622
200343P020063,"12:00pm, 2nd June 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P020063/,https://api.cyclestreets.net/v2/collisions.location?id=200343P020063,51.754825,-1.26183
200343P091053,"8:51pm, 6th May 2003",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200343P091053/,https://api.cyclestreets.net/v2/collisions.location?id=200343P091053,51.755079,-1.259219
200343P118043,"10:30am, 12th April 2003",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200343P118043/,https://api.cyclestreets.net/v2/collisions.location?id=200343P118043,51.754912,-1.26125
200343P127043,"7:00pm, 10th April 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P127043/,https://api.cyclestreets.net/v2/collisions.location?id=200343P127043,51.75483,-1.262555
200343P131053,"2:20pm, 8th May 2003",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200343P131053/,https://api.cyclestreets.net/v2/collisions.location?id=200343P131053,51.75332,-1.265477
200343P256113,"12:00pm, 17th November 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P256113/,https://api.cyclestreets.net/v2/collisions.location?id=200343P256113,51.753406,-1.264896
200343P270063,"4:25pm, 4th June 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P270063/,https://api.cyclestreets.net/v2/collisions.location?id=200343P270063,51.754834,-1.263134
200343P313123,"5:44pm, 16th December 2003",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200343P313123/,https://api.cyclestreets.net/v2/collisions.location?id=200343P313123,51.753407,-1.265041
200343P314103,"4:32pm, 20th October 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P314103/,https://api.cyclestreets.net/v2/collisions.location?id=200343P314103,51.753061,-1.267219
200343P346083,"2:57pm, 1st August 2003",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200343P346083/,https://api.cyclestreets.net/v2/collisions.location?id=200343P346083,51.752802,-1.268962
200343P398073,"4:28pm, 30th July 2003",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/200343P398073/,https://api.cyclestreets.net/v2/collisions.location?id=200343P398073,51.753407,-1.265041
200243P156082,"11:02am, 12th August 2002",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200243P156082/,https://api.cyclestreets.net/v2/collisions.location?id=200243P156082,51.753148,-1.266783
200243P161102,"9:35pm, 12th October 2002",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P161102/,https://api.cyclestreets.net/v2/collisions.location?id=200243P161102,51.752533,-1.269111
200243P405052,"7:45pm, 31st May 2002",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P405052/,https://api.cyclestreets.net/v2/collisions.location?id=200243P405052,51.753407,-1.265041
200243P417042,"9:10pm, 27th April 2002",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P417042/,https://api.cyclestreets.net/v2/collisions.location?id=200243P417042,51.752618,-1.268241
200143P001041,"2:00pm, 1st April 2001",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200143P001041/,https://api.cyclestreets.net/v2/collisions.location?id=200143P001041,51.753063,-1.267509
200143P095021,"10:15am, 1st February 2001",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200143P095021/,https://api.cyclestreets.net/v2/collisions.location?id=200143P095021,51.75262,-1.26853
200143P102041,"8:34am, 6th April 2001",slight,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200143P102041/,https://api.cyclestreets.net/v2/collisions.location?id=200143P102041,51.754654,-1.263137
200143P120041,"11:29am, 10th April 2001",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200143P120041/,https://api.cyclestreets.net/v2/collisions.location?id=200143P120041,51.754655,-1.263282
200143P159101,"4:30pm, 13th October 2001",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/200143P159101/,https://api.cyclestreets.net/v2/collisions.location?id=200143P159101,51.752619,-1.268386
200143P274041,"6:30pm, 23rd April 2001",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200143P274041/,https://api.cyclestreets.net/v2/collisions.location?id=200143P274041,51.75358,-1.263879
200143P314051,"7:40am, 22nd May 2001",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200143P314051/,https://api.cyclestreets.net/v2/collisions.location?id=200143P314051,51.754995,-1.260234
200043P225110,"5:50pm, 6th November 2000",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200043P225110/,https://api.cyclestreets.net/v2/collisions.location?id=200043P225110,51.752531,-1.268822
